,player_id,club_id,name,pretty_name,country_of_birth,country_of_citizenship,date_of_birth,position,sub_position,foot,height_in_cm,url,market_value
145,294807,2727,aboubakar-keita,Aboubakar Keita,Cote d'Ivoire,Cote d'Ivoire,1997-11-05,Midfield,Defensive Midfield,Right,184,https://www.transfermarkt.co.uk/aboubakar-keita/profil/spieler/294807,225000
146,77829,2727,frederic-duplus,Frederic Duplus,France,France,1990-04-07,Defender,Right-Back,Right,178,https://www.transfermarkt.co.uk/frederic-duplus/profil/spieler/77829,270000
147,455917,2727,josh-eppiah,Josh Eppiah,,Belgium,1998-10-11,Attack,Centre-Forward,Left,0,https://www.transfermarkt.co.uk/josh-eppiah/profil/spieler/455917,315000
148,293168,2727,filip-benkovic,Filip Benkovic,Croatia,Croatia,1997-07-13,Defender,Centre-Back,Right,194,https://www.transfermarkt.co.uk/filip-benkovic/profil/spieler/293168,2520000
149,56872,2727,andy-king,Andy King,England,Wales,1988-10-29,Midfield,Central Midfield,Right,184,https://www.transfermarkt.co.uk/andy-king/profil/spieler/56872,450000
150,208552,2727,siebe-schrijvers,Siebe Schrijvers,Belgium,Belgium,1996-07-18,Attack,Second Striker,Right,180,https://www.transfermarkt.co.uk/siebe-schrijvers/profil/spieler/208552,1980000
151,384879,2727,vaclav-jemelka,Vaclav Jemelka,,Czech Republic,1995-06-23,Defender,Centre-Back,Left,186,https://www.transfermarkt.co.uk/vaclav-jemelka/profil/spieler/384879,900000
152,217776,2727,kenneth-schuermans,Kenneth Schuermans,Belgium,Belgium,1991-05-25,Defender,Centre-Back,Right,195,https://www.transfermarkt.co.uk/kenneth-schuermans/profil/spieler/217776,360000
153,460648,2727,dylan-ouedraogo,Dylan Ouedraogo,France,Burkina Faso,1998-07-22,Defender,Centre-Back,Left,185,https://www.transfermarkt.co.uk/dylan-ouedraogo/profil/spieler/460648,270000
154,188335,29228,marko-bakic,Marko Bakic,Yugoslavia (Republic),Montenegro,1993-11-01,Midfield,Central Midfield,Right,186,https://www.transfermarkt.co.uk/marko-bakic/profil/spieler/188335,540000
155,101031,2727,rafael-romo,Rafael Romo,Venezuela,Venezuela,1990-02-25,Goalkeeper,,Right,197,https://www.transfermarkt.co.uk/rafael-romo/profil/spieler/101031,675000
156,656441,29228,jean-onana,Jean Onana,,Cameroon,2000-01-08,Midfield,Central Midfield,Right,189,https://www.transfermarkt.co.uk/jean-onana/profil/spieler/656441,810000
157,415383,29228,herve-koffi,Herve Koffi,Burkina Faso,Burkina Faso,1996-10-16,Goalkeeper,,Right,186,https://www.transfermarkt.co.uk/herve-koffi/profil/spieler/415383,2160000
158,371145,29228,imad-faraj,Imad Faraj,France,France,1999-02-11,Attack,Right Winger,Right,177,https://www.transfermarkt.co.uk/imad-faraj/profil/spieler/371145,450000
159,20003,29228,matias-silvestre,Matias Silvestre,Argentina,Argentina,1984-09-25,Defender,Centre-Back,Right,185,https://www.transfermarkt.co.uk/matias-silvestre/profil/spieler/20003,180000
160,490387,29228,lillo-guarneri,Lillo Guarneri,Belgium,Italy,2002-05-08,Goalkeeper,,Left,188,https://www.transfermarkt.co.uk/lillo-guarneri/profil/spieler/490387,45000
161,664128,29228,alexandre-ippolito,Alexandre Ippolito,,Belgium,1999-01-05,Attack,Left Winger,Right,0,https://www.transfermarkt.co.uk/alexandre-ippolito/profil/spieler/664128,45000
162,49841,29228,hamdi-harbaoui,Hamdi Harbaoui,Tunisia,Tunisia,1985-01-05,Attack,Centre-Forward,Right,186,https://www.transfermarkt.co.uk/hamdi-harbaoui/profil/spieler/49841,180000
163,434514,29228,benjamin-van-durmen,Benjamin Van Durmen,Belgium,Belgium,1997-03-20,Midfield,Defensive Midfield,Left,185,https://www.transfermarkt.co.uk/benjamin-van-durmen/profil/spieler/434514,315000
164,503740,29228,kouadio-yves-dabila,Kouadio Yves Dabila,Cote d'Ivoire,Cote d'Ivoire,1997-01-01,Defender,Centre-Back,Right,183,https://www.transfermarkt.co.uk/kouadio-yves-dabila/profil/spieler/503740,1080000
165,238291,29228,fabrice-olinga,Fabrice Olinga,Cameroon,Cameroon,1996-05-12,Attack,Left Winger,Right,176,https://www.transfermarkt.co.uk/fabrice-olinga/profil/spieler/238291,360000
166,70778,29228,harlem-gnohere,Harlem Gnohere,France,France,1988-02-21,Attack,Centre-Forward,Left,183,https://www.transfermarkt.co.uk/harlem-gnohere/profil/spieler/70778,270000
167,434226,29228,darly-nlandu,Darly Nlandu,France,France,2000-07-14,Midfield,Central Midfield,Left,0,https://www.transfermarkt.co.uk/darly-nlandu/profil/spieler/434226,360000
168,227534,29228,deni-hočko,Deni Hočko,Yugoslavia (Republic),Montenegro,1994-04-22,Midfield,Central Midfield,Right,175,https://www.transfermarkt.co.uk/deni-ho%C4%8Dko/profil/spieler/227534,720000
169,666545,29228,capita,Capita,,Angola,2002-01-10,Attack,Left Winger,Left,171,https://www.transfermarkt.co.uk/capita/profil/spieler/666545,180000
170,283580,29228,nick-gillekens,Nick Gillekens,Belgium,Belgium,1995-07-05,Goalkeeper,,Right,186,https://www.transfermarkt.co.uk/nick-gillekens/profil/spieler/283580,225000
171,412513,2727,thomas-henry,Thomas Henry,France,France,1994-09-20,Attack,Centre-Forward,Right,191,https://www.transfermarkt.co.uk/thomas-henry/profil/spieler/412513,4500000
172,740529,29228,eric-junior-bocat,Eric Junior Bocat,,France,1999-07-16,Defender,Left-Back,,0,https://www.transfermarkt.co.uk/eric-junior-bocat/profil/spieler/740529,180000
173,795055,29228,el-hadji-gueye,El Hadji Gueye,,Senegal,1999-08-20,Defender,Centre-Back,,185,https://www.transfermarkt.co.uk/el-hadji-gueye/profil/spieler/795055,135000
174,338680,29228,alessandro-ciranni,Alessandro Ciranni,Belgium,Belgium,1996-06-28,Defender,Right-Back,Both,172,https://www.transfermarkt.co.uk/alessandro-ciranni/profil/spieler/338680,1440000
175,120306,29228,enes-saglik,Enes Saglik,Belgium,Belgium,1991-07-08,Midfield,Central Midfield,Left,170,https://www.transfermarkt.co.uk/enes-saglik/profil/spieler/120306,135000
176,798717,29228,william-simba,William Simba,,Belgium,2001-03-26,Defender,Centre-Back,,0,https://www.transfermarkt.co.uk/william-simba/profil/spieler/798717,45000
177,593939,29228,matheo-vroman,Matheo Vroman,France,France,2001-11-19,Attack,Left Winger,Left,180,https://www.transfermarkt.co.uk/matheo-vroman/profil/spieler/593939,45000
178,68030,29228,vaso-vasic,Vaso Vasic,Switzerland,Serbia,1990-04-26,Goalkeeper,,Right,186,https://www.transfermarkt.co.uk/vaso-vasic/profil/spieler/68030,225000
179,509116,29228,babacar-dione,Babacar Dione,,Belgium,1997-03-22,Attack,Left Winger,Left,167,https://www.transfermarkt.co.uk/babacar-dione/profil/spieler/509116,68000
180,4742,29228,christophe-lepoint,Christophe Lepoint,Belgium,Belgium,1984-10-24,Midfield,Attacking Midfield,Right,189,https://www.transfermarkt.co.uk/christophe-lepoint/profil/spieler/4742,90000
181,190917,29228,dimitri-mohamed,Dimitri Mohamed,France,France,1989-06-11,Midfield,Central Midfield,Right,182,https://www.transfermarkt.co.uk/dimitri-mohamed/profil/spieler/190917,270000
182,345345,29228,xadas,Xadas,Portugal,Portugal,1997-12-02,Midfield,Attacking Midfield,Left,179,https://www.transfermarkt.co.uk/xadas/profil/spieler/345345,1350000
183,306166,29228,nuno-da-costa,Nuno Da Costa,Cape Verde,Cape Verde,1991-02-10,Attack,Centre-Forward,Right,182,https://www.transfermarkt.co.uk/nuno-da-costa/profil/spieler/306166,900000
184,595028,29228,charles-andreas-brym,Charles Andreas Brym,France,Canada,1998-08-08,Attack,Centre-Forward,Left,185,https://www.transfermarkt.co.uk/charles-andreas-brym/profil/spieler/595028,135000
185,804040,41274,george-broadbent,George Broadbent,,England,2000-09-30,Midfield,Central Midfield,Right,175,https://www.transfermarkt.co.uk/george-broadbent/profil/spieler/804040,180000
186,347625,29228,beni-badibanga,Beni Badibanga,,Belgium,1996-02-19,Attack,Left Winger,Right,176,https://www.transfermarkt.co.uk/beni-badibanga/profil/spieler/347625,315000
187,370522,29228,serge-tabekou,Serge Tabekou,Cameroon,Cameroon,1996-10-15,Attack,Right Winger,Right,180,https://www.transfermarkt.co.uk/serge-tabekou/profil/spieler/370522,675000
188,46715,41274,frederic-frans,Frederic Frans,Belgium,Belgium,1989-01-03,Defender,Centre-Back,Right,193,https://www.transfermarkt.co.uk/frederic-frans/profil/spieler/46715,360000
189,556865,29228,saad-agouzoul,Saad Agouzoul,Morocco,Morocco,1997-08-10,Defender,Centre-Back,Left,192,https://www.transfermarkt.co.uk/saad-agouzoul/profil/spieler/556865,810000
190,334495,41274,jan-van-den-bergh,Jan Van Den Bergh,Belgium,Belgium,1994-10-02,Defender,Centre-Back,Left,189,https://www.transfermarkt.co.uk/jan-van-den-bergh/profil/spieler/334495,900000
191,164902,41274,pierre-bourdin,Pierre Bourdin,France,France,1994-01-06,Defender,Centre-Back,Left,186,https://www.transfermarkt.co.uk/pierre-bourdin/profil/spieler/164902,630000
192,202380,41274,ryan-sanusi,Ryan Sanusi,Belgium,Belgium,1992-01-05,Midfield,Defensive Midfield,Right,181,https://www.transfermarkt.co.uk/ryan-sanusi/profil/spieler/202380,675000
193,148809,2727,barnabas-bese,Barnabas Bese,Hungary,Hungary,1994-05-06,Defender,Right-Back,Right,188,https://www.transfermarkt.co.uk/barnabas-bese/profil/spieler/148809,450000
194,188914,41274,musashi-suzuki,Musashi Suzuki,Jamaica,Japan,1994-02-11,Attack,Centre-Forward,Right,185,https://www.transfermarkt.co.uk/musashi-suzuki/profil/spieler/188914,1350000
195,80442,41274,joren-dom,Joren Dom,Belgium,Belgium,1989-11-29,Defender,Right-Back,Right,173,https://www.transfermarkt.co.uk/joren-dom/profil/spieler/80442,450000
196,182420,41274,loris-brogno,Loris Brogno,Belgium,Belgium,1992-09-18,Attack,Right Winger,Left,178,https://www.transfermarkt.co.uk/loris-brogno/profil/spieler/182420,450000
197,104414,41274,raphael-holzhauser,Raphael Holzhauser,Austria,Austria,1993-02-16,Midfield,Attacking Midfield,Left,193,https://www.transfermarkt.co.uk/raphael-holzhauser/profil/spieler/104414,3780000
198,203378,41274,zakaria-bakkali,Zakaria Bakkali,Belgium,Belgium,1996-01-26,Attack,Left Winger,Right,168,https://www.transfermarkt.co.uk/zakaria-bakkali/profil/spieler/203378,450000
199,357608,41274,yan-vorogovskiy,Yan Vorogovskiy,Kazakhstan,Kazakhstan,1996-08-07,Defender,Left-Back,Left,182,https://www.transfermarkt.co.uk/yan-vorogovskiy/profil/spieler/357608,585000
200,490224,41274,ismaila-coulibaly,Ismaila Coulibaly,,Mali,2000-12-25,Midfield,Central Midfield,Right,183,https://www.transfermarkt.co.uk/ismaila-coulibaly/profil/spieler/490224,2700000
201,110797,41274,tom-pietermaat,Tom Pietermaat,,Belgium,1992-09-06,Midfield,Defensive Midfield,Right,174,https://www.transfermarkt.co.uk/tom-pietermaat/profil/spieler/110797,630000
202,93862,41274,denis-prychynenko,Denis Prychynenko,Germany,Germany,1992-02-17,Defender,Centre-Back,Right,189,https://www.transfermarkt.co.uk/denis-prychynenko/profil/spieler/93862,405000
203,289583,41274,antoine-lejoly,Antoine Lejoly,Belgium,Belgium,1998-03-26,Goalkeeper,,Right,188,https://www.transfermarkt.co.uk/antoine-lejoly/profil/spieler/289583,90000
204,19896,41274,wouter-biebauw,Wouter Biebauw,Belgium,Belgium,1984-05-21,Goalkeeper,,Right,188,https://www.transfermarkt.co.uk/wouter-biebauw/profil/spieler/19896,90000
205,684196,41274,david-mukuna-trouet,David Mukuna Trouet,,Belgium,2001-10-02,Attack,Centre-Forward,,192,https://www.transfermarkt.co.uk/david-mukuna-trouet/profil/spieler/684196,135000
206,89628,41274,gregory-grisez,Gregory Grisez,Belgium,Belgium,1989-08-17,Defender,Left-Back,Left,185,https://www.transfermarkt.co.uk/gregory-grisez/profil/spieler/89628,180000
207,348229,41274,blessing-eleke,Blessing Eleke,Nigeria,Nigeria,1996-03-05,Attack,Centre-Forward,Right,190,https://www.transfermarkt.co.uk/blessing-eleke/profil/spieler/348229,720000
208,357701,41274,marius-noubissi,Marius Noubissi,Cameroon,Cameroon,1996-11-28,Attack,Centre-Forward,Right,180,https://www.transfermarkt.co.uk/marius-noubissi/profil/spieler/357701,1080000
209,387944,41274,mohamed-reda-halaimia,Mohamed Reda Halaimia,Algeria,Algeria,1996-08-28,Defender,Right-Back,Right,180,https://www.transfermarkt.co.uk/mohamed-reda-halaimia/profil/spieler/387944,675000
210,830286,41274,senne-ceulemans,Senne Ceulemans,,Belgium,2002-03-13,Midfield,Central Midfield,Right,178,https://www.transfermarkt.co.uk/senne-ceulemans/profil/spieler/830286,0
211,371002,41274,stipe-radic,Stipe Radic,Croatia,Croatia,2000-06-10,Defender,Centre-Back,,191,https://www.transfermarkt.co.uk/stipe-radic/profil/spieler/371002,810000
212,693906,41274,abdoulie-sanyang,Abdoulie Sanyang,The Gambia,The Gambia,1999-05-08,Attack,Right Winger,Left,173,https://www.transfermarkt.co.uk/abdoulie-sanyang/profil/spieler/693906,630000
213,660319,29228,robbe-quirynen,Robbe Quirynen,,Belgium,2001-11-03,Defender,Right-Back,Right,184,https://www.transfermarkt.co.uk/robbe-quirynen/profil/spieler/660319,360000
214,493332,3508,nikolaos-kainourgios,Nikolaos Kainourgios,,Greece,1998-09-08,Defender,Left-Back,Left,187,https://www.transfermarkt.co.uk/nikolaos-kainourgios/profil/spieler/493332,360000
215,42178,41274,mike-vanhamel,Mike Vanhamel,Belgium,Belgium,1989-11-16,Goalkeeper,,Right,188,https://www.transfermarkt.co.uk/mike-vanhamel/profil/spieler/42178,720000
216,42748,3508,jelle-vossen,Jelle Vossen,Belgium,Belgium,1989-03-22,Attack,Centre-Forward,Right,183,https://www.transfermarkt.co.uk/jelle-vossen/profil/spieler/42748,630000
217,667903,3508,youssuf-sylla,Youssuf Sylla,,Belgium,2002-12-19,Attack,Centre-Forward,,0,https://www.transfermarkt.co.uk/youssuf-sylla/profil/spieler/667903,0
218,159382,3508,louis-bostyn,Louis Bostyn,Belgium,Belgium,1993-10-04,Goalkeeper,,Right,195,https://www.transfermarkt.co.uk/louis-bostyn/profil/spieler/159382,1260000
219,250073,3508,luka-zarandia,Luka Zarandia,Georgia,Georgia,1996-02-17,Attack,Right Winger,Left,178,https://www.transfermarkt.co.uk/luka-zarandia/profil/spieler/250073,360000
220,848083,3508,cheick-thiam,Cheick Thiam,,Belgium,2003-09-27,Defender,Centre-Back,Right,192,https://www.transfermarkt.co.uk/cheick-thiam/profil/spieler/848083,180000
221,65781,3508,daniel-opare,Daniel Opare,Ghana,Ghana,1990-10-18,Defender,Right-Back,Right,174,https://www.transfermarkt.co.uk/daniel-opare/profil/spieler/65781,450000
222,491298,3508,ewoud-pletinckx,Ewoud Pletinckx,,Belgium,2000-10-10,Defender,Centre-Back,Right,190,https://www.transfermarkt.co.uk/ewoud-pletinckx/profil/spieler/491298,1440000
223,13283,2861,bram-castro,Bram Castro,Belgium,Belgium,1982-09-30,Goalkeeper,,Right,191,https://www.transfermarkt.co.uk/bram-castro/profil/spieler/13283,90000
224,287025,3508,eike-bansen,Eike Bansen,Germany,Germany,1998-02-21,Goalkeeper,,Right,195,https://www.transfermarkt.co.uk/eike-bansen/profil/spieler/287025,270000
225,57534,3508,damien-marcq,Damien Marcq,France,France,1988-12-08,Midfield,Defensive Midfield,Right,181,https://www.transfermarkt.co.uk/damien-marcq/profil/spieler/57534,360000
226,427197,3508,william-bianda,William Bianda,France,France,2000-04-30,Defender,Centre-Back,Left,185,https://www.transfermarkt.co.uk/william-bianda/profil/spieler/427197,450000
227,285998,41274,ayrton-mboko,Ayrton Mboko,Belgium,Belgium,1997-10-23,Defender,Right-Back,Right,187,https://www.transfermarkt.co.uk/ayrton-mboko/profil/spieler/285998,315000
228,95604,3508,gianni-bruno,Gianni Bruno,Belgium,Belgium,1991-08-19,Attack,Centre-Forward,Right,180,https://www.transfermarkt.co.uk/gianni-bruno/profil/spieler/95604,2250000
229,336679,3508,panagiotis-armenakas,Panagiotis Armenakas,"Orange county, California",Australia,1998-08-05,Attack,Right Winger,Left,179,https://www.transfermarkt.co.uk/panagiotis-armenakas/profil/spieler/336679,270000
230,110668,3508,laurens-de-bock,Laurens De Bock,Belgium,Belgium,1992-11-07,Defender,Left-Back,Left,179,https://www.transfermarkt.co.uk/laurens-de-bock/profil/spieler/110668,630000
231,209933,3508,ibrahima-seck,Ibrahima Seck,Senegal,Senegal,1989-08-10,Midfield,Defensive Midfield,Left,194,https://www.transfermarkt.co.uk/ibrahima-seck/profil/spieler/209933,450000
232,198614,3508,tomas-chory,Tomas Chory,Czech Republic,Czech Republic,1995-01-26,Attack,Centre-Forward,Right,199,https://www.transfermarkt.co.uk/tomas-chory/profil/spieler/198614,765000
233,277723,3508,cameron-humphreys,Cameron Humphreys,Moston,England,1998-08-22,Defender,Centre-Back,Right,187,https://www.transfermarkt.co.uk/cameron-humphreys/profil/spieler/277723,900000
234,440953,3508,antoine-colassin,Antoine Colassin,Belgium,Belgium,2001-02-26,Attack,Centre-Forward,Right,188,https://www.transfermarkt.co.uk/antoine-colassin/profil/spieler/440953,1170000
235,418661,3508,abdoulaye-sissako,Abdoulaye Sissako,France,France,1998-05-26,Midfield,Defensive Midfield,Right,186,https://www.transfermarkt.co.uk/abdoulaye-sissako/profil/spieler/418661,1080000
236,517372,3508,abdallah-ali-mohamed,Abdallah Ali Mohamed,Comoros,Comoros,1999-04-11,Defender,Right-Back,Right,178,https://www.transfermarkt.co.uk/abdallah-ali-mohamed/profil/spieler/517372,135000
237,9593,3508,olivier-deschacht,Olivier Deschacht,Belgium,Belgium,1981-02-16,Defender,Centre-Back,Left,187,https://www.transfermarkt.co.uk/olivier-deschacht/profil/spieler/9593,90000
238,48064,3508,sammy-bossut,Sammy Bossut,Belgium,Belgium,1985-08-11,Goalkeeper,,Left,186,https://www.transfermarkt.co.uk/sammy-bossut/profil/spieler/48064,225000
239,480265,475,stan-van-dessel,Stan Van Dessel,Belgium,Belgium,2001-07-24,Midfield,Central Midfield,Left,162,https://www.transfermarkt.co.uk/stan-van-dessel/profil/spieler/480265,225000
240,499956,3508,mathieu-de-smet,Mathieu De Smet,Belgium,Belgium,2000-04-27,Midfield,Attacking Midfield,Left,0,https://www.transfermarkt.co.uk/mathieu-de-smet/profil/spieler/499956,360000
241,314969,475,junior-pius,Junior Pius,Nigeria,Nigeria,1995-12-20,Defender,Centre-Back,Right,193,https://www.transfermarkt.co.uk/junior-pius/profil/spieler/314969,630000
242,307300,475,ko-matsubara,Ko Matsubara,Japan,Japan,1996-08-30,Defender,Left-Back,Left,182,https://www.transfermarkt.co.uk/ko-matsubara/profil/spieler/307300,450000
243,546186,475,georgios-vagiannidis,Georgios Vagiannidis,Greece,Greece,2001-09-12,Defender,Right-Back,Right,181,https://www.transfermarkt.co.uk/georgios-vagiannidis/profil/spieler/546186,180000
244,38978,475,christian-bruls,Christian Bruls,Belgium,Belgium,1988-09-30,Midfield,Attacking Midfield,Both,179,https://www.transfermarkt.co.uk/christian-bruls/profil/spieler/38978,360000
245,583756,475,nelson-balongo,Nelson Balongo,Belgium,DR Congo,1999-04-15,Attack,Centre-Forward,Right,187,https://www.transfermarkt.co.uk/nelson-balongo/profil/spieler/583756,180000
246,237623,475,oleksandr-filippov,Oleksandr Filippov,Ukraine,Ukraine,1992-10-23,Attack,Centre-Forward,Right,183,https://www.transfermarkt.co.uk/oleksandr-filippov/profil/spieler/237623,675000
247,232848,475,samuel-asamoah,Samuel Asamoah,Ghana,Ghana,1994-03-23,Midfield,Central Midfield,Right,166,https://www.transfermarkt.co.uk/samuel-asamoah/profil/spieler/232848,630000
248,282927,3508,omar-govea,Omar Govea,Mexico,Mexico,1996-01-18,Midfield,Attacking Midfield,Right,176,https://www.transfermarkt.co.uk/omar-govea/profil/spieler/282927,1620000
249,426648,475,ibrahima-sory-sankhon,Ibrahima Sory Sankhon,Guinea,Guinea,1996-01-01,Defender,Centre-Back,Right,177,https://www.transfermarkt.co.uk/ibrahima-sory-sankhon/profil/spieler/426648,450000
250,42531,475,kenny-steppe,Kenny Steppe,Belgium,Belgium,1988-11-14,Goalkeeper,,Right,185,https://www.transfermarkt.co.uk/kenny-steppe/profil/spieler/42531,270000
251,420890,475,dimitri-lavalee,Dimitri Lavalee,Belgium,Belgium,1997-01-13,Defender,Centre-Back,Left,187,https://www.transfermarkt.co.uk/dimitri-lavalee/profil/spieler/420890,720000
